market,side,entry1,exit1,atr_len,atr_mult,pyr_step,max_units,adx_max,ext_max,ao_min,skip_win,res_sharpe,res_pf,res_n,res_R,res_dd,lk_sharpe,lk_pf,lk_n,lk_R,lk_dd
NQ,short,13,35,17,3.3000000000000003,0.0,1,45.0,1.5,1.0,True,0.4194334089989572,1.4052019484324532,29,0.10688505678291642,2.445588726501303,,,0,,
NQ,short,12,36,20,3.6,0.1,1,35.0,1.5,0.25,True,0.2590099335737754,1.1391067365607601,74,0.03535014131970138,5.317200218306766,-2.690811362601172,0.2839875273234799,38,-0.2748832774101274,11.222832804045158
NQ,short,16,29,22,3.2,0.2,1,30.0,1.5,-0.5,True,0.052418725442828024,1.0250748720093166,77,0.008834161035224527,8.375275610406902,-1.0163015519673722,0.6221279316241418,32,-0.12525996759883934,6.385577487067483
NQ,short,12,38,20,3.9000000000000004,0.1,1,35.0,1.5,1.0,True,0.4782182114553364,1.5320230632961764,27,0.1050194814476742,3.0862160048740286,,,0,,
NQ,short,11,35,21,3.5,0.0,1,35.0,1.5,1.0,True,0.2505406218236538,1.2274012454112353,30,0.055928077503745385,4.0671417308482285,,,0,,
NQ,short,12,36,19,3.9000000000000004,0.1,1,35.0,1.5,1.0,True,0.4837186868369178,1.5428090528232274,27,0.10689392160172945,3.0862919083181657,,,0,,
NQ,short,10,34,18,3.4000000000000004,0.2,1,35.0,1.5,1.0,True,0.2880771030543534,1.2389426940381638,36,0.059334354268363115,4.036482969180618,,,0,,
NQ,short,13,24,18,3.3000000000000003,0.1,1,35.0,1.5,1.0,True,0.40152976429648457,1.4342542384181858,26,0.10871545263657287,3.237534583627872,,,0,,
NQ,short,12,38,20,3.4000000000000004,0.1,1,35.0,1.5,1.0,True,0.5039460762686858,1.5697839431903595,27,0.12591014593071972,3.393012476179038,,,0,,
NQ,short,12,40,19,3.4000000000000004,0.1,1,35.0,1.5,1.0,True,0.47757633260877413,1.5314174744971139,27,0.12093333494013142,3.585525952823204,,,0,,
NQ,short,10,36,21,3.3000000000000003,0.0,1,35.0,1.5,1.0,True,0.23236807030859183,1.1852406920234742,36,0.04884713518172268,4.368390037103313,,,0,,
NQ,short,12,39,21,3.6,0.1,1,35.0,1.5,1.0,True,0.4883779617433999,1.5440587670566777,27,0.11490227649956174,3.2594524425323206,,,0,,
NQ,short,11,39,21,3.6,0.2,1,35.0,1.5,1.0,True,0.19571215583205115,1.1724089698903035,30,0.043158851567822586,4.290635618482561,,,0,,
NQ,short,13,38,16,3.3000000000000003,0.2,1,35.0,1.5,1.0,True,0.4152878341867828,1.4589828145780535,26,0.11392762236934766,3.227905551340543,,,0,,
NQ,short,11,37,20,3.7,0.1,1,35.0,1.5,1.0,True,0.21944073819321636,1.196430176293668,30,0.04710108960811968,4.070721746857415,,,0,,
NQ,short,12,37,19,3.6,0.1,1,35.0,1.5,1.0,True,0.49908000591466495,1.565456960570887,27,0.1188881681549591,3.2601495673447056,,,0,,
NQ,short,10,40,20,3.5,0.1,1,35.0,2.5,1.0,True,0.3678687015519111,1.2638847898247851,42,0.06919866372234575,1.963756536063567,,,0,,
NQ,short,14,32,20,3.8000000000000003,0.1,1,35.0,1.5,0.0,True,0.27699032090470166,1.139824276391419,88,0.03506899471612106,6.112237428059032,-1.672359379878645,0.46288695936000207,37,-0.1588293705194598,7.586488732431821
NQ,short,12,27,19,3.6,0.30000000000000004,1,35.0,1.5,0.25,True,0.32699822520514504,1.1806518294277113,74,0.04439817487356133,5.02565787488502,-2.6439430942639723,0.29104005766621316,38,-0.2669708756592203,10.919230650792437
NQ,short,10,28,18,3.3000000000000003,0.1,1,35.0,1.5,1.0,True,0.29241101812161835,1.2430323667625494,36,0.061974115845519026,4.128497604610331,,,0,,
NQ,short,12,38,20,3.4000000000000004,0.4,1,35.0,5.0,-0.5,True,-0.5970100345036008,0.8335842727491517,179,-0.05708443453601182,20.53016641770392,-0.7897024990665671,0.7832911054523158,87,-0.06245622984453161,10.552559839409309
NQ,short,12,35,19,3.7,0.1,1,35.0,1.5,1.0,True,0.4939621883296491,1.557834136961042,27,0.11467397342004103,3.1990644439029357,,,0,,
NQ,short,12,34,19,3.7,0.1,1,35.0,1.5,1.0,True,0.4939621883296491,1.557834136961042,27,0.11467397342004103,3.1990644439029357,,,0,,
NQ,short,13,35,19,3.7,0.2,1,35.0,1.5,1.0,True,0.375395838967794,1.3972257735300762,26,0.09063142056046501,2.998094583875094,,,0,,
NQ,short,10,33,17,3.5,0.0,1,30.0,1.5,1.0,True,0.46751611375446434,1.4725892215254541,29,0.10658078230472677,2.8863090646965586,,,0,,
NQ,short,11,36,20,3.5,0.0,1,35.0,1.5,1.0,True,0.23067733643661126,1.2076712198273993,30,0.052152049793649166,4.2325503375830165,,,0,,
NQ,short,12,29,20,3.4000000000000004,0.30000000000000004,1,35.0,1.5,0.5,True,0.26002180930508406,1.1538628874070929,59,0.03800421731602361,4.839209410347021,-1.6866459783878343,0.4167934377396528,28,-0.1853324533622192,6.136754524694159
NQ,short,12,34,21,3.7,0.1,1,35.0,1.5,1.0,True,0.48320412965665205,1.5365735522397366,27,0.11079580856614041,3.1983861603017107,,,0,,
NQ,short,11,30,29,3.6,0.1,1,35.0,1.5,1.0,True,-0.46956836376371647,0.7174486029768947,28,-0.0611146407403089,3.722592622071229,,,0,,
NQ,short,13,39,20,3.5,0.1,1,35.0,1.5,1.0,True,0.37897502542757017,1.399844438451143,26,0.09581841806351604,3.1140063397168087,,,0,,
NQ,short,10,23,18,3.4000000000000004,0.4,1,35.0,1.5,1.0,True,0.2880771030543534,1.2389426940381638,36,0.059334354268363115,4.036482969180618,,,0,,
NQ,short,12,19,19,3.6,0.2,1,35.0,1.5,1.0,True,0.49908000591466495,1.565456960570887,27,0.1188881681549591,3.2601495673447056,,,0,,
NQ,short,12,16,18,3.4000000000000004,0.4,1,35.0,2.5,1.0,True,0.5695714016619027,1.5750251083289295,32,0.1262927502113771,3.365372284538152,,,0,,
NQ,short,10,15,18,3.4000000000000004,0.4,1,35.0,2.5,1.0,True,0.3387217956043073,1.242424532599082,43,0.06317762994838785,3.127936662972297,,,0,,
NQ,short,12,17,17,3.5,0.4,1,35.0,2.5,1.0,True,0.5686429942390094,1.5776300180116143,32,0.12335515639183857,3.305836007897832,,,0,,
NQ,short,12,17,17,3.3000000000000003,0.4,1,35.0,2.5,1.0,True,0.5784681557298595,1.5909332256921798,32,0.1327251658701313,3.4455836447401413,,,0,,
NQ,short,13,18,17,3.3000000000000003,0.4,1,35.0,2.5,1.0,True,0.42701173019232946,1.4161102670356838,30,0.10431417650138124,3.3048100362836546,,,0,,
NQ,short,11,17,16,3.1,0.4,1,35.0,2.5,1.0,True,0.6357032948390767,1.6174156631325312,35,0.14708242535800967,2.981365885358333,,,0,,
NQ,short,11,16,16,3.2,0.4,1,35.0,2.5,1.0,True,0.6309637345881295,1.6111821659424916,35,0.1415932424227143,2.9194482014408996,,,0,,
NQ,short,10,16,15,3.2,0.4,1,35.0,2.5,1.0,True,0.3030588478947285,1.214276093219485,44,0.05933338329064795,3.3466611230779546,,,0,,
NQ,short,14,16,17,3.3000000000000003,0.4,1,35.0,2.5,1.0,True,0.6739608910079194,1.7875414105481442,27,0.183493993278219,2.758056682185747,,,0,,
NQ,short,15,16,17,3.1,0.4,1,35.0,2.5,0.0,True,-0.3153131331660458,0.8698248380820339,94,-0.0429147004808869,14.542981501143462,-0.6874180560018436,0.7489584927951564,39,-0.0741846530975475,6.1043056293917655
NQ,short,13,18,16,3.2,0.4,1,35.0,2.5,1.0,True,0.434240912905686,1.4278033961354932,30,0.10990905191775126,3.3974682496026625,,,0,,
NQ,short,11,15,17,3.3000000000000003,0.4,1,35.0,2.5,1.0,True,0.6269860004159202,1.6014031944780878,35,0.13599026377784337,2.84663857761442,,,0,,
NQ,short,11,15,17,3.3000000000000003,0.4,1,35.0,2.5,1.0,True,0.6269860004159202,1.6014031944780878,35,0.13599026377784337,2.84663857761442,,,0,,
NQ,short,10,15,17,3.3000000000000003,0.4,1,35.0,2.5,1.0,True,0.34904114804676845,1.2520254074831243,43,0.06719440951668981,3.231588203088442,,,0,,
NQ,short,14,14,16,3.3000000000000003,0.4,1,35.0,2.5,1.0,True,0.6763653457536811,1.7986920833930042,27,0.1850551208481742,2.756339075651081,,,0,,
NQ,short,14,14,16,3.1,0.5,1,35.0,2.5,1.0,True,0.6863440290811555,1.8162881383888465,27,0.19938364716334855,2.8696512740801996,,,0,,
NQ,short,14,14,16,3.1,0.5,1,35.0,2.5,0.25,True,0.08785170457023318,1.0443123178606637,77,0.01379446847210395,8.262334645286217,-1.091118836920619,0.6127511726195284,33,-0.13076203537069364,6.627375374319216
NQ,short,14,17,17,3.0,0.4,1,45.0,2.5,1.0,True,0.6894841825256864,1.7130355401268211,30,0.1925728545025103,2.067108370145114,,,0,,
NQ,short,18,17,17,3.0,0.4,1,45.0,2.5,-999.0,True,0.20824684279180555,1.0548016407780985,244,0.01998989409359955,16.58841244104504,0.2743257849303946,1.075178578801553,122,0.023906283056152812,7.514864013569448
NQ,short,11,16,16,3.3000000000000003,0.4,1,45.0,2.5,1.0,True,0.6306922620940987,1.5510524267667118,38,0.13120037413389535,1.9688167616186467,,,0,,
NQ,short,14,16,16,3.3000000000000003,0.4,1,45.0,2.5,1.0,True,0.678389658503168,1.7026554304380443,30,0.17356055588503735,1.9765047450359456,,,0,,
NQ,short,14,16,16,3.3000000000000003,0.4,1,45.0,2.5,1.0,True,0.678389658503168,1.7026554304380443,30,0.17356055588503735,1.9765047450359456,,,0,,
NQ,short,14,16,16,3.3000000000000003,0.4,1,45.0,2.5,1.0,True,0.678389658503168,1.7026554304380443,30,0.17356055588503735,1.9765047450359456,,,0,,
NQ,short,14,16,16,3.3000000000000003,0.4,1,45.0,2.5,-0.5,True,-0.22147494885382918,0.9304931900671707,159,-0.022145295172600128,17.378683106362285,-0.44543197309180765,0.8616076417278941,68,-0.0393642138355082,8.008361565786709
NQ,short,14,17,15,3.2,0.4,1,45.0,2.5,1.0,True,0.6168686584139498,1.635717419755178,30,0.16235800467013276,2.4254335082487657,,,0,,
NQ,short,14,15,16,3.3000000000000003,0.4,1,45.0,2.5,1.0,True,0.678389658503168,1.7026554304380443,30,0.17356055588503735,1.9765047450359456,,,0,,
NQ,short,14,15,16,3.3000000000000003,0.4,1,45.0,2.5,1.0,True,0.678389658503168,1.7026554304380443,30,0.17356055588503735,1.9765047450359456,,,0,,
NQ,short,14,15,16,3.3000000000000003,0.4,1,45.0,2.5,1.0,True,0.678389658503168,1.7026554304380443,30,0.17356055588503735,1.9765047450359456,,,0,,
NQ,short,14,15,16,3.1,0.4,1,45.0,2.5,1.0,True,0.6879340703879351,1.7166958319799726,30,0.1869085487378349,2.039505051167313,,,0,,
NQ,short,14,14,16,3.0,0.5,1,45.0,2.5,1.0,True,0.6926878323011002,1.723803227009475,30,0.19424994480687438,2.0741552195395414,,,0,,
NQ,short,14,16,14,3.1,0.4,1,45.0,2.5,0.5,True,0.3610689888013108,1.2162897332447553,63,0.05718959415042955,5.1215877512203525,-0.22979038261306312,0.8935630705753159,28,-0.025877054404761454,2.0261006877596297
NQ,short,14,15,16,3.2,0.4,1,45.0,2.5,1.0,True,0.6831678071064706,1.7096468051451787,30,0.18002598992311042,2.007020518318349,,,0,,
NQ,short,14,15,16,3.2,0.4,1,45.0,2.5,1.0,True,0.6831678071064706,1.7096468051451787,30,0.18002598992311042,2.007020518318349,,,0,,
NQ,short,14,13,15,3.1,0.4,1,45.0,2.5,1.0,True,0.6215623389874703,1.6424163031922676,30,0.16867062847669612,2.4714152343213085,,,0,,
NQ,short,14,15,15,3.2,0.4,1,45.0,2.5,1.0,True,0.6168686584139498,1.635717419755178,30,0.16235800467013276,2.4254335082487657,,,0,,
NQ,short,14,14,15,3.0,0.4,1,45.0,2.5,1.0,True,0.6262455934210504,1.6491702812010929,30,0.17540409387036368,2.5204624087986884,,,0,,
NQ,short,14,14,15,2.9000000000000004,0.4,1,45.0,2.5,1.0,True,0.6309178259663625,1.6559800362712849,30,0.18260193618773238,2.572892147033129,,,0,,
NQ,short,14,15,15,2.9000000000000004,0.4,1,45.0,2.5,1.0,True,0.6309178259663625,1.6559800362712849,30,0.18260193618773238,2.572892147033129,,,0,,
NQ,short,14,15,15,2.9000000000000004,0.4,1,45.0,2.5,1.0,True,0.6309178259663625,1.6559800362712849,30,0.18260193618773238,2.572892147033129,,,0,,
NQ,short,14,15,16,2.8,0.4,1,45.0,2.5,1.0,True,0.7021553854568668,1.7381960457085366,30,0.21050589324546004,2.150880592363813,,,0,,
NQ,short,14,15,16,2.8,0.5,1,45.0,2.5,1.0,True,0.7021553854568668,1.7381960457085366,30,0.21050589324546004,2.150880592363813,,,0,,
NQ,short,14,16,16,2.8,0.5,1,45.0,2.5,1.0,True,0.7021553854568668,1.7381960457085366,30,0.21050589324546004,2.150880592363813,,,0,,
NQ,short,14,16,16,2.8,0.5,1,45.0,2.5,1.0,False,0.6672146318814248,1.5530581008430109,42,0.1535370224715019,2.832310826892745,,,0,,
NQ,short,14,16,16,2.8,0.5,1,45.0,2.5,1.0,False,0.6672146318814248,1.5530581008430109,42,0.1535370224715019,2.832310826892745,,,0,,
NQ,short,18,16,16,2.7,0.5,1,45.0,2.5,1.0,False,0.5282726855698525,1.475745013264686,29,0.1507797007932516,1.9794998863335362,,,0,,
NQ,short,16,16,15,2.8,0.5,1,45.0,2.5,1.0,False,0.3899548264044823,1.3346037920170464,29,0.10705487589922932,2.2728733461324775,,,0,,
NQ,short,14,14,16,2.7,0.5,1,45.0,2.5,1.0,True,0.7068679432404971,1.7454829620518582,30,0.21953697571134176,2.193505799488382,,,0,,
NQ,short,15,14,16,2.7,0.6000000000000001,1,45.0,2.5,1.0,False,0.812232732803394,1.7854692698633816,36,0.22073356048126377,2.0912706677848982,,,0,,
NQ,short,17,14,16,2.6,0.6000000000000001,1,45.0,2.5,1.0,False,0.4858823703286366,1.4212096086296087,30,0.13915129450424957,2.1717041550073946,,,0,,
NQ,short,20,12,16,2.8,0.5,1,45.0,2.5,1.0,False,0.09509756649453562,1.0793122521855634,25,0.02834384313524475,2.3092952558929305,,,0,,
NQ,short,15,13,16,2.7,0.6000000000000001,1,45.0,2.5,0.25,False,-0.8584972825738693,0.7150588412639076,104,-0.10987435105003635,18.393929127959925,-1.0298517644164136,0.6740858064945502,48,-0.11896833571004235,7.610217744942818
NQ,short,16,18,16,2.7,0.5,1,45.0,2.5,0.0,False,0.09576005281544239,1.0354982392683303,128,0.01342148442287737,12.915488659580454,-0.8063216568438697,0.7539716911732999,58,-0.08551032092159593,8.25273008370703
NQ,short,14,14,16,2.7,0.5,1,45.0,2.5,1.0,False,0.6758262841149122,1.562630850731003,42,0.1609872472896705,2.9001741908517182,,,0,,
NQ,short,18,16,16,2.7,0.6000000000000001,1,45.0,2.5,1.0,False,0.5282726855698525,1.475745013264686,29,0.1507797007932516,1.9794998863335362,,,0,,
NQ,short,14,16,16,2.6,0.5,1,45.0,2.5,1.0,False,0.6844286113862867,1.5723223416752135,42,0.16901056632462055,2.9732578135768204,,,0,,
NQ,short,15,14,16,2.6,0.5,1,45.0,2.5,-0.5,False,-0.5455543564778016,0.8508678633090614,183,-0.061384752509184445,21.001664263455005,-0.19816829890015303,0.9401315278596567,84,-0.020451769975251687,9.422933720378737
NQ,short,17,15,17,2.6,0.5,1,45.0,2.5,1.0,False,0.48313014874387933,1.4159633602732071,30,0.1382616366554131,2.1854169715548646,,,0,,
NQ,short,14,16,16,2.5,0.5,1,45.0,2.5,1.0,False,0.6930198159338082,1.5821347967718657,42,0.17767575088236745,3.052188126119876,,,0,,
NQ,short,14,15,16,2.4000000000000004,0.6000000000000001,1,45.0,2.5,1.0,False,0.701598086765207,1.5920704949607416,42,0.18706303415326028,3.1376959647081843,,,0,,
NQ,short,16,13,17,2.3,0.6000000000000001,1,45.0,2.5,1.0,False,0.48213457845290925,1.414185731709077,30,0.1558234536587947,2.4704713591489775,,,0,,
NQ,short,14,15,16,2.4000000000000004,0.6000000000000001,1,45.0,2.5,1.0,False,0.701598086765207,1.5920704949607416,42,0.18706303415326028,3.1376959647081843,,,0,,
NQ,short,16,14,16,2.4000000000000004,0.7000000000000001,1,45.0,2.5,1.0,False,0.5062341817951327,1.4436189442016802,30,0.1563027912684937,2.3526795012580104,,,0,,
NQ,short,13,15,17,2.5,0.6000000000000001,1,45.0,2.5,1.0,False,0.6655280374655601,1.5225640124673998,46,0.15634822428209458,3.64851674361306,,,0,,
NQ,short,15,14,16,2.4000000000000004,0.6000000000000001,1,45.0,2.5,1.0,False,0.8394109627183945,1.8255692471571394,36,0.2552696999858661,2.3526795012580104,,,0,,
NQ,short,15,14,16,2.4000000000000004,0.6000000000000001,1,45.0,2.5,0.5,False,0.10830370168244567,1.0504804231121496,79,0.018582562992704266,8.168294843608969,-0.5704218277476873,0.7811544340025642,38,-0.07350567431749448,3.5564871005097407
NQ,short,19,13,16,2.2,0.6000000000000001,1,45.0,2.5,1.0,False,0.2918990149921306,1.2542009933845089,27,0.10426906193659809,2.4293862241366124,,,0,,
NQ,short,17,11,15,2.5,0.6000000000000001,1,45.0,2.5,1.0,False,0.4201001781255075,1.3661552685906442,29,0.12817732307610372,2.4256181476683283,,,0,,
NQ,short,15,15,16,2.3,0.7000000000000001,1,45.0,2.5,1.0,False,0.8199381556861334,1.795395535216208,36,0.26094590500388215,2.4549699143561856,,,0,,
NQ,short,16,15,17,2.2,0.6000000000000001,1,45.0,2.5,1.0,False,0.4972225833500761,1.4307201594526617,30,0.16745179246146646,2.582765511837567,,,0,,
NQ,short,18,15,16,2.3,0.7000000000000001,1,45.0,2.5,1.0,False,0.5368435130503136,1.4847807403655253,29,0.17926640821070775,2.323760736130674,,,0,,
NQ,short,13,15,15,2.5,0.7000000000000001,1,45.0,2.5,1.0,False,0.6049269714776684,1.4802873922072708,45,0.14557267471913643,3.9328040479743605,,,0,,
NQ,short,15,13,12,2.4000000000000004,0.9,1,45.0,5.0,1.0,False,1.2222051651987018,2.5967470267945365,37,0.3802735520119048,2.566742710761865,,,0,,
NQ,short,16,13,17,2.4000000000000004,0.7000000000000001,1,45.0,0.0,1.0,False,0.4505598944194432,1.3409758715556748,37,0.12202613830986446,3.721581746380437,,,0,,
NQ,short,15,15,12,2.3,0.8,1,45.0,5.0,1.0,False,1.2267565239700091,2.609084184641309,37,0.39798227283968324,2.634861959055905,,,0,,
NQ,short,17,16,11,2.1,1.0,1,45.0,5.0,1.0,False,0.8168978197058037,1.947024929837806,29,0.2708015407533026,3.479534495287801,,,0,,
NQ,short,19,11,12,2.1,0.9,1,45.0,5.0,0.0,False,0.32707632493283556,1.1305036318994568,138,0.05751651739740443,18.46115427374794,-0.1424426648765346,0.9543962746905842,69,-0.018101823934586102,11.8526476242704
NQ,short,16,17,10,2.0,0.9,1,45.0,5.0,1.0,False,0.6245621824249965,1.5200498075778073,31,0.15969013327860002,5.40965626454781,,,0,,
NQ,short,17,16,12,2.4000000000000004,1.0,1,45.0,5.0,1.0,False,0.7879007121679487,1.8384576272490665,31,0.22812730157266875,2.955176839909835,,,0,,
NQ,short,20,16,12,2.3,1.0,1,45.0,5.0,0.25,False,-0.5015996376358202,0.8098001336370526,99,-0.08073755813808205,18.36433097112712,-0.20727267709452887,0.9167980343690995,52,-0.03134243574627209,10.09728623681576
NQ,short,17,16,12,2.3,1.0,1,45.0,5.0,1.0,False,0.7935233884491251,1.84758477953261,31,0.23944840444609328,3.0401845286016123,,,0,,
NQ,short,18,12,12,2.3,1.1,1,45.0,5.0,1.0,False,0.8457781325522591,1.9529037018779398,30,0.26317328327095557,2.6885701360392336,,,0,,
NQ,short,20,12,12,2.1,1.1,1,45.0,5.0,1.0,False,0.3962551320184606,1.409692848952032,25,0.15140886616331745,4.358130211852276,,,0,,
NQ,short,18,13,13,2.3,1.0,1,45.0,5.0,1.0,False,0.637237619122317,1.6046182379396772,31,0.19819381859395394,2.181501021370042,,,0,,
NQ,short,18,14,11,2.2,0.9,1,45.0,5.0,-0.5,False,-0.43320666641178396,0.8794434067928695,205,-0.05446103828195065,30.487857512128656,-0.3220402785748096,0.9083027086665396,95,-0.036558756352941396,15.034226078208496
NQ,short,17,13,12,2.3,0.8,1,45.0,5.0,1.0,False,0.7935233884491251,1.84758477953261,31,0.23944840444609328,3.0401845286016123,,,0,,
NQ,short,20,12,12,2.3,0.8,1,45.0,5.0,1.0,False,0.41489675734238973,1.435274101821684,25,0.14425698748799964,3.8288096251756363,,,0,,
NQ,short,18,13,11,2.5,0.8,1,45.0,5.0,1.0,False,0.8811605669098534,2.096842432927285,28,0.25337218167600195,2.532814223939913,,,0,,
NQ,short,19,13,12,1.8,0.8,1,45.0,5.0,1.0,False,0.102485417547299,1.0740472144894617,27,0.029710612955144627,5.446320809523061,,,0,,
NQ,short,18,12,11,2.5,1.1,1,45.0,5.0,1.0,False,0.8811605669098534,2.096842432927285,28,0.25337218167600195,2.532814223939913,,,0,,
NQ,short,19,12,10,2.5,1.1,1,45.0,5.0,0.5,False,0.405093920163439,1.2339879264886358,68,0.07747807522669517,5.6877508271900705,-1.1034351586778652,0.6179295897342502,40,-0.1391590294037524,5.805453859455721
NQ,short,18,11,11,2.4000000000000004,1.0,1,45.0,5.0,1.0,False,0.8873809245796208,2.1098905304919366,28,0.26541745115059656,2.5966814832707623,,,0,,
NQ,short,18,10,11,2.4000000000000004,1.0,1,45.0,5.0,1.0,False,0.8873809245796208,2.1098905304919366,28,0.26541745115059656,2.5966814832707623,,,0,,
NQ,short,17,10,11,2.4000000000000004,1.0,1,45.0,5.0,1.0,False,0.832770246637956,1.979222776958636,29,0.24102168101992286,2.9265530304141176,,,0,,
NQ,short,19,11,12,2.2,0.9,1,45.0,5.0,1.0,False,0.5359683347641572,1.5636747023381112,27,0.18601507961369507,3.0588739181254514,,,0,,
NQ,short,18,10,11,2.3,1.0,1,45.0,5.0,1.0,False,0.8935722665146869,2.1231020346338942,28,0.2785101353621146,2.666102417325974,,,0,,
NQ,short,18,10,10,2.4000000000000004,1.0,1,45.0,5.0,1.0,False,0.8890722360224952,2.1318587835810856,28,0.26456240724420976,2.5679985731005432,,,0,,
NQ,short,18,9,11,2.5,1.0,1,45.0,5.0,1.0,False,0.8811605669098534,2.096842432927285,28,0.25337218167600195,2.532814223939913,,,0,,
NQ,short,18,9,11,2.2,1.0,1,22.0,5.0,0.0,False,0.7525754555638555,2.3053474059303074,28,0.29262575598252594,2.646496387319229,,,0,,
NQ,short,18,8,11,2.2,1.0,1,22.0,5.0,0.0,False,0.7525754555638555,2.3053474059303074,28,0.29262575598252594,2.646496387319229,,,0,,
NQ,short,18,7,11,2.1,1.0,1,22.0,5.0,0.0,False,0.7574598206684132,2.322163520123494,28,0.30826099606332535,2.7725200248106248,,,0,,
NQ,short,18,7,11,2.2,1.0,1,22.0,5.0,0.0,False,0.7525754555638555,2.3053474059303074,28,0.29262575598252594,2.646496387319229,,,0,,
NQ,short,18,9,11,2.1,1.0,1,22.0,5.0,0.0,False,0.7574598206684132,2.322163520123494,28,0.30826099606332535,2.7725200248106248,,,0,,
NQ,short,19,8,11,2.1,1.0,1,22.0,5.0,0.0,False,0.6791546711675482,2.103789652113632,28,0.28025733989759966,2.7725200248106248,,,0,,
NQ,short,18,9,11,2.1,1.1,1,0.0,5.0,0.0,False,0.3077696759416188,1.120131220889553,142,0.05247657969842821,19.413734421537168,-0.17160074180468704,0.9431332766004857,71,-0.0216804378237795,11.634941134758204
NQ,short,20,6,12,2.2,1.0,1,30.0,5.0,0.0,False,0.5017734104658532,1.2874841659301275,86,0.1144107185905665,9.081602992626678,-0.48082062810672255,0.8148564163971466,46,-0.07740293965388624,9.239363432378136
